Seconds Time Day T0_25cM3-1Ti-sub_4_flange T1_26cM3-2Turbo_2_bellow T2_27_M3-3T_of_Ti-sub_4_b T3_28cM3-4Ion_pump_4_fla T4_29cM3-5Micros_top_fl T5_30cM3-6Micros_bot T6_55_M3-7Vertical_chimne T7_56_M3-8Turbo_2_cold_ca T8_57cM3-9Turbo_2_T_to_b T9_58_M3-10Turbo_2_botto T10_59_M3-11Turbo_2_RGA T11_60_M3-12Turbo_2_angle T12_43cM4-1Gate_valve_4_t T13_44_M4-2Gate_valve_3_to T14_45_M4-3Gate_valve_2_to T15_46_M4-4Horiz_large_rec T16_47cM4-5Ion_pump_3_bo T17_48cM4-6Ion_pump_3_bot T18_49cM4-7Ti-sub_3_flange T19_50cM4-8T_before_back_ T20_51_M4-9Gate_valve_4_b T21_52cM4-10Turbo_2_bello T22_53cM4-11Ion_pump_3_fl T23_54cM4-12Back_window_ S0_25cM3-1Ti-sub_4_flange S1_26cM3-2Turbo_2_bellow S2_27_M3-3T_of_Ti-sub_4_b S3_28cM3-4Ion_pump_4_fla S4_29cM3-5Micros_top_fl S5_30cM3-6Micros_bot S6_55_M3-7Vertical_chimne S7_56_M3-8Turbo_2_cold_ca S8_57cM3-9Turbo_2_T_to_b S9_58_M3-10Turbo_2_botto S10_59_M3-11Turbo_2_RGA S11_60_M3-12Turbo_2_angle S12_43cM4-1Gate_valve_4_t S13_44_M4-2Gate_valve_3_to S14_45_M4-3Gate_valve_2_to S15_46_M4-4Horiz_large_rec S16_47cM4-5Ion_pump_3_bo S17_48cM4-6Ion_pump_3_bot S18_49cM4-7Ti-sub_3_flange S19_50cM4-8T_before_back_ S20_51_M4-9Gate_valve_4_b S21_52cM4-10Turbo_2_bello S22_53cM4-11Ion_pump_3_fl S23_54cM4-12Back_window_ O0_25cM3-1Ti-sub_4_flange O1_26cM3-2Turbo_2_bellow O2_27_M3-3T_of_Ti-sub_4_b O3_28cM3-4Ion_pump_4_fla O4_29cM3-5Micros_top_fl O5_30cM3-6Micros_bot O6_55_M3-7Vertical_chimne O7_56_M3-8Turbo_2_cold_ca O8_57cM3-9Turbo_2_T_to_b O9_58_M3-10Turbo_2_botto O10_59_M3-11Turbo_2_RGA O11_60_M3-12Turbo_2_angle O12_43cM4-1Gate_valve_4_t O13_44_M4-2Gate_valve_3_to O14_45_M4-3Gate_valve_2_to O15_46_M4-4Horiz_large_rec O16_47cM4-5Ion_pump_3_bo O17_48cM4-6Ion_pump_3_bot O18_49cM4-7Ti-sub_3_flange O19_50cM4-8T_before_back_ O20_51_M4-9Gate_valve_4_b O21_52cM4-10Turbo_2_bello O22_53cM4-11Ion_pump_3_fl O23_54cM4-12Back_window_ 
45694 12:41:38 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 124 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45699 12:41:43 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45704 12:41:48 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45709 12:41:53 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45714 12:41:58 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 67 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45719 12:42:3 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45724 12:42:8 3Jul2016 152 95 155 144 151 121 131 43 76 54 47 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45729 12:42:13 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45734 12:42:18 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45739 12:42:23 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 56 45 66 57 124 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45744 12:42:28 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 56 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45749 12:42:33 3Jul2016 152 94 154 144 151 121 131 43 76 54 47 56 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45754 12:42:38 3Jul2016 152 94 155 143 151 121 131 43 77 54 47 56 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45759 12:42:43 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 98 142 148 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45764 12:42:48 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 56 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45769 12:42:53 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45774 12:42:58 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 57 124 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45779 12:43:3 3Jul2016 152 95 155 144 150 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45784 12:43:8 3Jul2016 152 95 155 143 150 121 131 43 77 54 47 56 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45789 12:43:13 3Jul2016 152 95 155 143 150 121 131 43 77 54 48 55 45 66 57 123 130 140 123 127 121 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45794 12:43:18 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45799 12:43:23 3Jul2016 152 95 155 143 150 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45804 12:43:28 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 148 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45809 12:43:33 3Jul2016 152 95 155 143 150 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45814 12:43:38 3Jul2016 152 95 155 143 151 120 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45819 12:43:43 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45824 12:43:48 3Jul2016 152 95 155 143 150 121 131 43 77 55 47 55 45 66 56 123 130 140 123 128 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45829 12:43:53 3Jul2016 152 95 155 143 151 120 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45834 12:43:58 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 128 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45839 12:44:3 3Jul2016 152 94 155 143 151 121 131 42 77 54 47 55 45 66 57 123 130 140 124 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45844 12:44:8 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45849 12:44:13 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45854 12:44:18 3Jul2016 152 95 155 143 151 121 131 43 77 55 47 56 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45859 12:44:23 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45864 12:44:28 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45869 12:44:33 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45874 12:44:38 3Jul2016 152 95 155 143 151 120 131 43 77 55 47 55 45 66 56 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45879 12:44:43 3Jul2016 152 95 155 143 151 121 131 42 77 54 47 55 45 66 57 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45884 12:44:48 3Jul2016 152 95 155 143 151 120 131 43 77 55 47 56 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45889 12:44:53 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45894 12:44:58 3Jul2016 152 95 155 143 151 120 131 42 77 54 48 55 45 66 57 123 130 140 123 128 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45899 12:45:3 3Jul2016 152 95 155 143 151 120 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45904 12:45:8 3Jul2016 152 95 155 143 151 121 131 42 77 54 48 56 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45909 12:45:13 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45914 12:45:18 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45919 12:45:23 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45924 12:45:28 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45929 12:45:33 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45934 12:45:38 3Jul2016 152 95 155 143 151 120 131 43 77 54 47 56 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45939 12:45:43 3Jul2016 152 95 155 143 151 121 131 43 76 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45944 12:45:48 3Jul2016 152 95 154 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45949 12:45:53 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 56 45 67 56 123 130 140 123 128 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45954 12:45:58 3Jul2016 152 95 155 143 150 121 131 43 77 54 47 55 44 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45959 12:46:3 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45964 12:46:8 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 44 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45969 12:46:13 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45974 12:46:18 3Jul2016 151 95 155 143 151 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45979 12:46:23 3Jul2016 152 94 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45984 12:46:28 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45989 12:46:33 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45994 12:46:38 3Jul2016 152 94 155 144 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
45999 12:46:43 3Jul2016 152 95 155 143 151 121 131 42 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46004 12:46:48 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 56 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46009 12:46:53 3Jul2016 152 95 155 144 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46014 12:46:58 3Jul2016 152 95 155 143 151 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46019 12:47:3 3Jul2016 152 95 155 143 151 120 131 43 77 54 48 56 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46024 12:47:8 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46029 12:47:13 3Jul2016 152 95 155 143 151 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46034 12:47:18 3Jul2016 152 95 155 143 151 121 131 43 77 54 48 55 45 66 56 123 130 140 123 127 120 98 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
46039 12:47:23 3Jul2016 152 95 155 143 151 121 131 42 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
